index name x y z l
4841 HElayerCell_30.1053.2 1.9399 18.02 71.311 30
4842 HElayerCell_30.1054.2 1.9399 6.82 71.311 30
4843 HElayerCell_30.1055.2 -1.9399 18.02 71.311 30
4844 HElayerCell_30.1056.2 -1.9399 6.82 71.311 30
4845 HElayerCell_30.1057.2 2.90985 12.98 71.311 30
4846 HElayerCell_30.1058.2 2.90985 11.86 71.311 30
4847 HElayerCell_30.1059.2 -2.90985 12.98 71.311 30
4848 HElayerCell_30.1060.2 -2.90985 11.86 71.311 30
4849 HElayerCell_30.1061.2 2.90985 14.1 71.311 30
4850 HElayerCell_30.1062.2 2.90985 10.74 71.311 30
4851 HElayerCell_30.1063.2 -2.90985 14.1 71.311 30
4852 HElayerCell_30.1064.2 -2.90985 10.74 71.311 30
4853 HElayerCell_30.1065.2 2.90985 15.22 71.311 30
4854 HElayerCell_30.1066.2 2.90985 9.62 71.311 30
4855 HElayerCell_30.1067.2 -2.90985 15.22 71.311 30
4856 HElayerCell_30.1068.2 -2.90985 9.62 71.311 30
4857 HElayerCell_30.1069.2 2.90985 16.34 71.311 30
4858 HElayerCell_30.1070.2 2.90985 8.5 71.311 30
4859 HElayerCell_30.1071.2 -2.90985 16.34 71.311 30
4860 HElayerCell_30.1072.2 -2.90985 8.5 71.311 30
4861 HElayerCell_30.1073.2 2.90985 17.46 71.311 30
4862 HElayerCell_30.1074.2 2.90985 7.38 71.311 30
4863 HElayerCell_30.1075.2 -2.90985 17.46 71.311 30
4864 HElayerCell_30.1076.2 -2.90985 7.38 71.311 30
4865 HElayerCell_30.1077.2 2.90985 18.58 71.311 30
4866 HElayerCell_30.1078.2 2.90985 6.26 71.311 30
4867 HElayerCell_30.1079.2 -2.90985 18.58 71.311 30
4868 HElayerCell_30.1080.2 -2.90985 6.26 71.311 30
4869 HElayerCell_30.1081.2 3.87979 12.42 71.311 30
4870 HElayerCell_30.1082.2 -3.87979 12.42 71.311 30
4871 HElayerCell_30.1083.2 3.87979 13.54 71.311 30
4872 HElayerCell_30.1084.2 3.87979 11.3 71.311 30
4873 HElayerCell_30.1085.2 -3.87979 13.54 71.311 30
4874 HElayerCell_30.1086.2 -3.87979 11.3 71.311 30
4875 HElayerCell_30.1087.2 3.87979 14.66 71.311 30
4876 HElayerCell_30.1088.2 3.87979 10.18 71.311 30
4877 HElayerCell_30.1089.2 -3.87979 14.66 71.311 30
4878 HElayerCell_30.1090.2 -3.87979 10.18 71.311 30
4879 HElayerCell_30.1091.2 3.87979 15.78 71.311 30
4880 HElayerCell_30.1092.2 3.87979 9.06 71.311 30
4881 HElayerCell_30.1093.2 -3.87979 15.78 71.311 30
4882 HElayerCell_30.1094.2 -3.87979 9.06 71.311 30
4883 HElayerCell_30.1095.2 3.87979 16.9 71.311 30
4884 HElayerCell_30.1096.2 3.87979 7.94 71.311 30
4885 HElayerCell_30.1097.2 -3.87979 16.9 71.311 30
4886 HElayerCell_30.1098.2 -3.87979 7.94 71.311 30
4887 HElayerCell_30.1099.2 3.87979 18.02 71.311 30
4888 HElayerCell_30.1100.2 3.87979 6.82 71.311 30
4889 HElayerCell_30.1101.2 -3.87979 18.02 71.311 30
4890 HElayerCell_30.1102.2 -3.87979 6.82 71.311 30
4891 HElayerCell_30.1103.2 4.84974 12.98 71.311 30
4892 HElayerCell_30.1104.2 4.84974 11.86 71.311 30
4893 HElayerCell_30.1105.2 -4.84974 12.98 71.311 30
4894 HElayerCell_30.1106.2 -4.84974 11.86 71.311 30
4895 HElayerCell_30.1107.2 4.84974 14.1 71.311 30
4896 HElayerCell_30.1108.2 4.84974 10.74 71.311 30
4897 HElayerCell_30.1109.2 -4.84974 14.1 71.311 30
4898 HElayerCell_30.1110.2 -4.84974 10.74 71.311 30
4899 HElayerCell_30.1111.2 4.84974 15.22 71.311 30
4900 HElayerCell_30.1112.2 4.84974 9.62 71.311 30
4901 HElayerCell_30.1113.2 -4.84974 15.22 71.311 30
4902 HElayerCell_30.1114.2 -4.84974 9.62 71.311 30
4903 HElayerCell_30.1115.2 4.84974 16.34 71.311 30
4904 HElayerCell_30.1116.2 4.84974 8.5 71.311 30
4905 HElayerCell_30.1117.2 -4.84974 16.34 71.311 30
4906 HElayerCell_30.1118.2 -4.84974 8.5 71.311 30
4907 HElayerCell_30.1119.2 5.81969 12.42 71.311 30
4908 HElayerCell_30.1120.2 -5.81969 12.42 71.311 30
4909 HElayerCell_30.1121.2 5.81969 13.54 71.311 30
4910 HElayerCell_30.1122.2 5.81969 11.3 71.311 30
4911 HElayerCell_30.1123.2 -5.81969 13.54 71.311 30
4912 HElayerCell_30.1124.2 -5.81969 11.3 71.311 30
4913 HElayerCell_30.1125.2 5.81969 14.66 71.311 30
4914 HElayerCell_30.1126.2 5.81969 10.18 71.311 30
4915 HElayerCell_30.1127.2 -5.81969 14.66 71.311 30
4916 HElayerCell_30.1128.2 -5.81969 10.18 71.311 30
4917 HElayerCell_30.1129.2 6.78964 12.98 71.311 30
4918 HElayerCell_30.1130.2 6.78964 11.86 71.311 30
4919 HElayerCell_30.1131.2 -6.78964 12.98 71.311 30
4920 HElayerCell_30.1132.2 -6.78964 11.86 71.311 30
4921 HElayerCell_30.2000.2 -10.756 6.21 71.311 30
4922 HElayerCell_30.2001.2 -10.756 7.33 71.311 30
4923 HElayerCell_30.2002.2 -10.756 5.09 71.311 30
4924 HElayerCell_30.2003.2 -10.756 8.45 71.311 30
4925 HElayerCell_30.2004.2 -10.756 3.97 71.311 30
4926 HElayerCell_30.2005.2 -10.756 9.57 71.311 30
4927 HElayerCell_30.2006.2 -10.756 2.85 71.311 30
4928 HElayerCell_30.2007.2 -10.756 10.69 71.311 30
4929 HElayerCell_30.2008.2 -10.756 1.73 71.311 30
4930 HElayerCell_30.2009.2 -10.756 11.81 71.311 30
4931 HElayerCell_30.2010.2 -10.756 0.61 71.311 30
4932 HElayerCell_30.2011.2 -9.78609 6.77 71.311 30
4933 HElayerCell_30.2012.2 -9.78609 5.65 71.311 30
4934 HElayerCell_30.2013.2 -11.726 6.77 71.311 30
4935 HElayerCell_30.2014.2 -11.726 5.65 71.311 30
4936 HElayerCell_30.2015.2 -9.78609 7.89 71.311 30
4937 HElayerCell_30.2016.2 -9.78609 4.53 71.311 30
4938 HElayerCell_30.2017.2 -11.726 7.89 71.311 30
4939 HElayerCell_30.2018.2 -11.726 4.53 71.311 30
4940 HElayerCell_30.2019.2 -9.78609 9.01 71.311 30
4941 HElayerCell_30.2020.2 -9.78609 3.41 71.311 30
4942 HElayerCell_30.2021.2 -11.726 9.01 71.311 30
4943 HElayerCell_30.2022.2 -11.726 3.41 71.311 30
4944 HElayerCell_30.2023.2 -9.78609 10.13 71.311 30
4945 HElayerCell_30.2024.2 -9.78609 2.29 71.311 30
4946 HElayerCell_30.2025.2 -11.726 10.13 71.311 30
4947 HElayerCell_30.2026.2 -11.726 2.29 71.311 30
4948 HElayerCell_30.2027.2 -9.78609 11.25 71.311 30
4949 HElayerCell_30.2028.2 -9.78609 1.17 71.311 30
4950 HElayerCell_30.2029.2 -11.726 11.25 71.311 30
4951 HElayerCell_30.2030.2 -11.726 1.17 71.311 30
4952 HElayerCell_30.2031.2 -9.78609 12.37 71.311 30
4953 HElayerCell_30.2032.2 -9.78609 0.05 71.311 30
4954 HElayerCell_30.2033.2 -11.726 12.37 71.311 30
4955 HElayerCell_30.2034.2 -11.726 0.05 71.311 30
4956 HElayerCell_30.2035.2 -8.81614 6.21 71.311 30
4957 HElayerCell_30.2036.2 -12.6959 6.21 71.311 30
4958 HElayerCell_30.2037.2 -8.81614 7.33 71.311 30
4959 HElayerCell_30.2038.2 -8.81614 5.09 71.311 30
4960 HElayerCell_30.2039.2 -12.6959 7.33 71.311 30
4961 HElayerCell_30.2040.2 -12.6959 5.09 71.311 30
4962 HElayerCell_30.2041.2 -8.81614 8.45 71.311 30
4963 HElayerCell_30.2042.2 -8.81614 3.97 71.311 30
4964 HElayerCell_30.2043.2 -12.6959 8.45 71.311 30
4965 HElayerCell_30.2044.2 -12.6959 3.97 71.311 30
4966 HElayerCell_30.2045.2 -8.81614 9.57 71.311 30
4967 HElayerCell_30.2046.2 -8.81614 2.85 71.311 30
4968 HElayerCell_30.2047.2 -12.6959 9.57 71.311 30
4969 HElayerCell_30.2048.2 -12.6959 2.85 71.311 30
4970 HElayerCell_30.2049.2 -8.81614 10.69 71.311 30
4971 HElayerCell_30.2050.2 -8.81614 1.73 71.311 30
4972 HElayerCell_30.2051.2 -12.6959 10.69 71.311 30
4973 HElayerCell_30.2052.2 -12.6959 1.73 71.311 30
4974 HElayerCell_30.2053.2 -8.81614 11.81 71.311 30
4975 HElayerCell_30.2054.2 -8.81614 0.61 71.311 30
4976 HElayerCell_30.2055.2 -12.6959 11.81 71.311 30
4977 HElayerCell_30.2056.2 -12.6959 0.61 71.311 30
4978 HElayerCell_30.2057.2 -7.84619 6.77 71.311 30
4979 HElayerCell_30.2058.2 -7.84619 5.65 71.311 30
4980 HElayerCell_30.2059.2 -13.6659 6.77 71.311 30
4981 HElayerCell_30.2060.2 -13.6659 5.65 71.311 30
4982 HElayerCell_30.2061.2 -7.84619 7.89 71.311 30
4983 HElayerCell_30.2062.2 -7.84619 4.53 71.311 30
4984 HElayerCell_30.2063.2 -13.6659 7.89 71.311 30
4985 HElayerCell_30.2064.2 -13.6659 4.53 71.311 30
4986 HElayerCell_30.2065.2 -7.84619 9.01 71.311 30
4987 HElayerCell_30.2066.2 -7.84619 3.41 71.311 30
4988 HElayerCell_30.2067.2 -13.6659 9.01 71.311 30
4989 HElayerCell_30.2068.2 -13.6659 3.41 71.311 30
4990 HElayerCell_30.2069.2 -7.84619 10.13 71.311 30
4991 HElayerCell_30.2070.2 -7.84619 2.29 71.311 30
4992 HElayerCell_30.2071.2 -13.6659 10.13 71.311 30
4993 HElayerCell_30.2072.2 -13.6659 2.29 71.311 30
4994 HElayerCell_30.2073.2 -7.84619 11.25 71.311 30
4995 HElayerCell_30.2074.2 -7.84619 1.17 71.311 30
4996 HElayerCell_30.2075.2 -13.6659 11.25 71.311 30
4997 HElayerCell_30.2076.2 -13.6659 1.17 71.311 30
4998 HElayerCell_30.2077.2 -7.84619 12.37 71.311 30
4999 HElayerCell_30.2078.2 -7.84619 0.05 71.311 30
5000 HElayerCell_30.2079.2 -13.6659 12.37 71.311 30
5001 HElayerCell_30.2080.2 -13.6659 0.05 71.311 30
5002 HElayerCell_30.2081.2 -6.87624 6.21 71.311 30
5003 HElayerCell_30.2082.2 -14.6358 6.21 71.311 30
5004 HElayerCell_30.2083.2 -6.87624 7.33 71.311 30
5005 HElayerCell_30.2084.2 -6.87624 5.09 71.311 30
5006 HElayerCell_30.2085.2 -14.6358 7.33 71.311 30
5007 HElayerCell_30.2086.2 -14.6358 5.09 71.311 30
5008 HElayerCell_30.2087.2 -6.87624 8.45 71.311 30
5009 HElayerCell_30.2088.2 -6.87624 3.97 71.311 30
5010 HElayerCell_30.2089.2 -14.6358 8.45 71.311 30
5011 HElayerCell_30.2090.2 -14.6358 3.97 71.311 30
5012 HElayerCell_30.2091.2 -6.87624 9.57 71.311 30
5013 HElayerCell_30.2092.2 -6.87624 2.85 71.311 30
5014 HElayerCell_30.2093.2 -14.6358 9.57 71.311 30
5015 HElayerCell_30.2094.2 -14.6358 2.85 71.311 30
5016 HElayerCell_30.2095.2 -6.87624 10.69 71.311 30
5017 HElayerCell_30.2096.2 -6.87624 1.73 71.311 30
5018 HElayerCell_30.2097.2 -14.6358 10.69 71.311 30
5019 HElayerCell_30.2098.2 -14.6358 1.73 71.311 30
5020 HElayerCell_30.2099.2 -6.87624 11.81 71.311 30
5021 HElayerCell_30.2100.2 -6.87624 0.61 71.311 30
5022 HElayerCell_30.2101.2 -14.6358 11.81 71.311 30
5023 HElayerCell_30.2102.2 -14.6358 0.61 71.311 30
5024 HElayerCell_30.2103.2 -5.90629 6.77 71.311 30
5025 HElayerCell_30.2104.2 -5.90629 5.65 71.311 30
5026 HElayerCell_30.2105.2 -15.6058 6.77 71.311 30
5027 HElayerCell_30.2106.2 -15.6058 5.65 71.311 30
5028 HElayerCell_30.2107.2 -5.90629 7.89 71.311 30
5029 HElayerCell_30.2108.2 -5.90629 4.53 71.311 30
5030 HElayerCell_30.2109.2 -15.6058 7.89 71.311 30
5031 HElayerCell_30.2110.2 -15.6058 4.53 71.311 30
5032 HElayerCell_30.2111.2 -5.90629 9.01 71.311 30
5033 HElayerCell_30.2112.2 -5.90629 3.41 71.311 30
5034 HElayerCell_30.2113.2 -15.6058 9.01 71.311 30
5035 HElayerCell_30.2114.2 -15.6058 3.41 71.311 30
5036 HElayerCell_30.2115.2 -5.90629 10.13 71.311 30
5037 HElayerCell_30.2116.2 -5.90629 2.29 71.311 30
5038 HElayerCell_30.2117.2 -15.6058 10.13 71.311 30
5039 HElayerCell_30.2118.2 -15.6058 2.29 71.311 30
5040 HElayerCell_30.2119.2 -4.93634 6.21 71.311 30
5041 HElayerCell_30.2120.2 -16.5757 6.21 71.311 30
5042 HElayerCell_30.2121.2 -4.93634 7.33 71.311 30
5043 HElayerCell_30.2122.2 -4.93634 5.09 71.311 30
5044 HElayerCell_30.2123.2 -16.5757 7.33 71.311 30
5045 HElayerCell_30.2124.2 -16.5757 5.09 71.311 30
5046 HElayerCell_30.2125.2 -4.93634 8.45 71.311 30
5047 HElayerCell_30.2126.2 -4.93634 3.97 71.311 30
5048 HElayerCell_30.2127.2 -16.5757 8.45 71.311 30
5049 HElayerCell_30.2128.2 -16.5757 3.97 71.311 30
5050 HElayerCell_30.2129.2 -3.9664 6.77 71.311 30
5051 HElayerCell_30.2130.2 -3.9664 5.65 71.311 30
5052 HElayerCell_30.2131.2 -17.5457 6.77 71.311 30
5053 HElayerCell_30.2132.2 -17.5457 5.65 71.311 30
5054 HElayerCell_30.3000.2 -10.756 -6.21 71.311 30
5055 HElayerCell_30.3001.2 -10.756 -5.09 71.311 30
5056 HElayerCell_30.3002.2 -10.756 -7.33 71.311 30
5057 HElayerCell_30.3003.2 -10.756 -3.97 71.311 30
5058 HElayerCell_30.3004.2 -10.756 -8.45 71.311 30
5059 HElayerCell_30.3005.2 -10.756 -2.85 71.311 30
5060 HElayerCell_30.3006.2 -10.756 -9.57 71.311 30
5061 HElayerCell_30.3007.2 -10.756 -1.73 71.311 30
5062 HElayerCell_30.3008.2 -10.756 -10.69 71.311 30
5063 HElayerCell_30.3009.2 -10.756 -0.61 71.311 30
5064 HElayerCell_30.3010.2 -10.756 -11.81 71.311 30
5065 HElayerCell_30.3011.2 -9.78609 -5.65 71.311 30
5066 HElayerCell_30.3012.2 -9.78609 -6.77 71.311 30
5067 HElayerCell_30.3013.2 -11.726 -5.65 71.311 30
5068 HElayerCell_30.3014.2 -11.726 -6.77 71.311 30
5069 HElayerCell_30.3015.2 -9.78609 -4.53 71.311 30
5070 HElayerCell_30.3016.2 -9.78609 -7.89 71.311 30
5071 HElayerCell_30.3017.2 -11.726 -4.53 71.311 30
5072 HElayerCell_30.3018.2 -11.726 -7.89 71.311 30
5073 HElayerCell_30.3019.2 -9.78609 -3.41 71.311 30
5074 HElayerCell_30.3020.2 -9.78609 -9.01 71.311 30
5075 HElayerCell_30.3021.2 -11.726 -3.41 71.311 30
5076 HElayerCell_30.3022.2 -11.726 -9.01 71.311 30
5077 HElayerCell_30.3023.2 -9.78609 -2.29 71.311 30
5078 HElayerCell_30.3024.2 -9.78609 -10.13 71.311 30
5079 HElayerCell_30.3025.2 -11.726 -2.29 71.311 30
5080 HElayerCell_30.3026.2 -11.726 -10.13 71.311 30
5081 HElayerCell_30.3027.2 -9.78609 -1.17 71.311 30
5082 HElayerCell_30.3028.2 -9.78609 -11.25 71.311 30
5083 HElayerCell_30.3029.2 -11.726 -1.17 71.311 30
5084 HElayerCell_30.3030.2 -11.726 -11.25 71.311 30
5085 HElayerCell_30.3031.2 -9.78609 -0.05 71.311 30
5086 HElayerCell_30.3032.2 -9.78609 -12.37 71.311 30
5087 HElayerCell_30.3033.2 -11.726 -0.05 71.311 30
5088 HElayerCell_30.3034.2 -11.726 -12.37 71.311 30
5089 HElayerCell_30.3035.2 -8.81614 -6.21 71.311 30
5090 HElayerCell_30.3036.2 -12.6959 -6.21 71.311 30
5091 HElayerCell_30.3037.2 -8.81614 -5.09 71.311 30
5092 HElayerCell_30.3038.2 -8.81614 -7.33 71.311 30
5093 HElayerCell_30.3039.2 -12.6959 -5.09 71.311 30
5094 HElayerCell_30.3040.2 -12.6959 -7.33 71.311 30
5095 HElayerCell_30.3041.2 -8.81614 -3.97 71.311 30
5096 HElayerCell_30.3042.2 -8.81614 -8.45 71.311 30
5097 HElayerCell_30.3043.2 -12.6959 -3.97 71.311 30
5098 HElayerCell_30.3044.2 -12.6959 -8.45 71.311 30
5099 HElayerCell_30.3045.2 -8.81614 -2.85 71.311 30
5100 HElayerCell_30.3046.2 -8.81614 -9.57 71.311 30
5101 HElayerCell_30.3047.2 -12.6959 -2.85 71.311 30
5102 HElayerCell_30.3048.2 -12.6959 -9.57 71.311 30
5103 HElayerCell_30.3049.2 -8.81614 -1.73 71.311 30
5104 HElayerCell_30.3050.2 -8.81614 -10.69 71.311 30
5105 HElayerCell_30.3051.2 -12.6959 -1.73 71.311 30
5106 HElayerCell_30.3052.2 -12.6959 -10.69 71.311 30
5107 HElayerCell_30.3053.2 -8.81614 -0.61 71.311 30
5108 HElayerCell_30.3054.2 -8.81614 -11.81 71.311 30
5109 HElayerCell_30.3055.2 -12.6959 -0.61 71.311 30
5110 HElayerCell_30.3056.2 -12.6959 -11.81 71.311 30
5111 HElayerCell_30.3057.2 -7.84619 -5.65 71.311 30
5112 HElayerCell_30.3058.2 -7.84619 -6.77 71.311 30
5113 HElayerCell_30.3059.2 -13.6659 -5.65 71.311 30
5114 HElayerCell_30.3060.2 -13.6659 -6.77 71.311 30
5115 HElayerCell_30.3061.2 -7.84619 -4.53 71.311 30
5116 HElayerCell_30.3062.2 -7.84619 -7.89 71.311 30
5117 HElayerCell_30.3063.2 -13.6659 -4.53 71.311 30
5118 HElayerCell_30.3064.2 -13.6659 -7.89 71.311 30
5119 HElayerCell_30.3065.2 -7.84619 -3.41 71.311 30
5120 HElayerCell_30.3066.2 -7.84619 -9.01 71.311 30
5121 HElayerCell_30.3067.2 -13.6659 -3.41 71.311 30
5122 HElayerCell_30.3068.2 -13.6659 -9.01 71.311 30
5123 HElayerCell_30.3069.2 -7.84619 -2.29 71.311 30
5124 HElayerCell_30.3070.2 -7.84619 -10.13 71.311 30
5125 HElayerCell_30.3071.2 -13.6659 -2.29 71.311 30
5126 HElayerCell_30.3072.2 -13.6659 -10.13 71.311 30
5127 HElayerCell_30.3073.2 -7.84619 -1.17 71.311 30
5128 HElayerCell_30.3074.2 -7.84619 -11.25 71.311 30
5129 HElayerCell_30.3075.2 -13.6659 -1.17 71.311 30
5130 HElayerCell_30.3076.2 -13.6659 -11.25 71.311 30
5131 HElayerCell_30.3077.2 -7.84619 -0.05 71.311 30
5132 HElayerCell_30.3078.2 -7.84619 -12.37 71.311 30
5133 HElayerCell_30.3079.2 -13.6659 -0.05 71.311 30
5134 HElayerCell_30.3080.2 -13.6659 -12.37 71.311 30
5135 HElayerCell_30.3081.2 -6.87624 -6.21 71.311 30
5136 HElayerCell_30.3082.2 -14.6358 -6.21 71.311 30
5137 HElayerCell_30.3083.2 -6.87624 -5.09 71.311 30
5138 HElayerCell_30.3084.2 -6.87624 -7.33 71.311 30
5139 HElayerCell_30.3085.2 -14.6358 -5.09 71.311 30
5140 HElayerCell_30.3086.2 -14.6358 -7.33 71.311 30
5141 HElayerCell_30.3087.2 -6.87624 -3.97 71.311 30
5142 HElayerCell_30.3088.2 -6.87624 -8.45 71.311 30
5143 HElayerCell_30.3089.2 -14.6358 -3.97 71.311 30
5144 HElayerCell_30.3090.2 -14.6358 -8.45 71.311 30
5145 HElayerCell_30.3091.2 -6.87624 -2.85 71.311 30
5146 HElayerCell_30.3092.2 -6.87624 -9.57 71.311 30
5147 HElayerCell_30.3093.2 -14.6358 -2.85 71.311 30
5148 HElayerCell_30.3094.2 -14.6358 -9.57 71.311 30
5149 HElayerCell_30.3095.2 -6.87624 -1.73 71.311 30
5150 HElayerCell_30.3096.2 -6.87624 -10.69 71.311 30
5151 HElayerCell_30.3097.2 -14.6358 -1.73 71.311 30
5152 HElayerCell_30.3098.2 -14.6358 -10.69 71.311 30
5153 HElayerCell_30.3099.2 -6.87624 -0.61 71.311 30
5154 HElayerCell_30.3100.2 -6.87624 -11.81 71.311 30
5155 HElayerCell_30.3101.2 -14.6358 -0.61 71.311 30
5156 HElayerCell_30.3102.2 -14.6358 -11.81 71.311 30
5157 HElayerCell_30.3103.2 -5.90629 -5.65 71.311 30
5158 HElayerCell_30.3104.2 -5.90629 -6.77 71.311 30
5159 HElayerCell_30.3105.2 -15.6058 -5.65 71.311 30
5160 HElayerCell_30.3106.2 -15.6058 -6.77 71.311 30
5161 HElayerCell_30.3107.2 -5.90629 -4.53 71.311 30
5162 HElayerCell_30.3108.2 -5.90629 -7.89 71.311 30
5163 HElayerCell_30.3109.2 -15.6058 -4.53 71.311 30
5164 HElayerCell_30.3110.2 -15.6058 -7.89 71.311 30
5165 HElayerCell_30.3111.2 -5.90629 -3.41 71.311 30
5166 HElayerCell_30.3112.2 -5.90629 -9.01 71.311 30
5167 HElayerCell_30.3113.2 -15.6058 -3.41 71.311 30
5168 HElayerCell_30.3114.2 -15.6058 -9.01 71.311 30
5169 HElayerCell_30.3115.2 -5.90629 -2.29 71.311 30
5170 HElayerCell_30.3116.2 -5.90629 -10.13 71.311 30
5171 HElayerCell_30.3117.2 -15.6058 -2.29 71.311 30
5172 HElayerCell_30.3118.2 -15.6058 -10.13 71.311 30
5173 HElayerCell_30.3119.2 -4.93634 -6.21 71.311 30
5174 HElayerCell_30.3120.2 -16.5757 -6.21 71.311 30
5175 HElayerCell_30.3121.2 -4.93634 -5.09 71.311 30
5176 HElayerCell_30.3122.2 -4.93634 -7.33 71.311 30
5177 HElayerCell_30.3123.2 -16.5757 -5.09 71.311 30
5178 HElayerCell_30.3124.2 -16.5757 -7.33 71.311 30
5179 HElayerCell_30.3125.2 -4.93634 -3.97 71.311 30
5180 HElayerCell_30.3126.2 -4.93634 -8.45 71.311 30
5181 HElayerCell_30.3127.2 -16.5757 -3.97 71.311 30
5182 HElayerCell_30.3128.2 -16.5757 -8.45 71.311 30
5183 HElayerCell_30.3129.2 -3.9664 -5.65 71.311 30
5184 HElayerCell_30.3130.2 -3.9664 -6.77 71.311 30
5185 HElayerCell_30.3131.2 -17.5457 -5.65 71.311 30
5186 HElayerCell_30.3132.2 -17.5457 -6.77 71.311 30
5187 HElayerCell_30.4000.2 -4.9738e-15 -12.42 71.311 30
5188 HElayerCell_30.4001.2 -4.9738e-15 -11.3 71.311 30
5189 HElayerCell_30.4002.2 -4.9738e-15 -13.54 71.311 30
5190 HElayerCell_30.4003.2 -4.9738e-15 -10.18 71.311 30
5191 HElayerCell_30.4004.2 -4.9738e-15 -14.66 71.311 30
5192 HElayerCell_30.4005.2 -4.9738e-15 -9.06 71.311 30
5193 HElayerCell_30.4006.2 -4.9738e-15 -15.78 71.311 30
5194 HElayerCell_30.4007.2 -4.9738e-15 -7.94 71.311 30
5195 HElayerCell_30.4008.2 -4.9738e-15 -16.9 71.311 30
5196 HElayerCell_30.4009.2 -4.9738e-15 -6.82 71.311 30
5197 HElayerCell_30.4010.2 -4.9738e-15 -18.02 71.311 30
5198 HElayerCell_30.4011.2 0.969948 -11.86 71.311 30
5199 HElayerCell_30.4012.2 0.969948 -12.98 71.311 30
5200 HElayerCell_30.4013.2 -0.969948 -11.86 71.311 30
5201 HElayerCell_30.4014.2 -0.969948 -12.98 71.311 30
5202 HElayerCell_30.4015.2 0.969948 -10.74 71.311 30
5203 HElayerCell_30.4016.2 0.969948 -14.1 71.311 30
5204 HElayerCell_30.4017.2 -0.969948 -10.74 71.311 30
5205 HElayerCell_30.4018.2 -0.969948 -14.1 71.311 30
5206 HElayerCell_30.4019.2 0.969948 -9.62 71.311 30
5207 HElayerCell_30.4020.2 0.969948 -15.22 71.311 30
5208 HElayerCell_30.4021.2 -0.969948 -9.62 71.311 30
5209 HElayerCell_30.4022.2 -0.969948 -15.22 71.311 30
5210 HElayerCell_30.4023.2 0.969948 -8.5 71.311 30
5211 HElayerCell_30.4024.2 0.969948 -16.34 71.311 30
5212 HElayerCell_30.4025.2 -0.969948 -8.5 71.311 30
5213 HElayerCell_30.4026.2 -0.969948 -16.34 71.311 30
5214 HElayerCell_30.4027.2 0.969948 -7.38 71.311 30
5215 HElayerCell_30.4028.2 0.969948 -17.46 71.311 30
5216 HElayerCell_30.4029.2 -0.969948 -7.38 71.311 30
5217 HElayerCell_30.4030.2 -0.969948 -17.46 71.311 30
5218 HElayerCell_30.4031.2 0.969948 -6.26 71.311 30
5219 HElayerCell_30.4032.2 0.969948 -18.58 71.311 30
5220 HElayerCell_30.4033.2 -0.969948 -6.26 71.311 30
5221 HElayerCell_30.4034.2 -0.969948 -18.58 71.311 30
5222 HElayerCell_30.4035.2 1.9399 -12.42 71.311 30
5223 HElayerCell_30.4036.2 -1.9399 -12.42 71.311 30
5224 HElayerCell_30.4037.2 1.9399 -11.3 71.311 30
5225 HElayerCell_30.4038.2 1.9399 -13.54 71.311 30
5226 HElayerCell_30.4039.2 -1.9399 -11.3 71.311 30
5227 HElayerCell_30.4040.2 -1.9399 -13.54 71.311 30
5228 HElayerCell_30.4041.2 1.9399 -10.18 71.311 30
5229 HElayerCell_30.4042.2 1.9399 -14.66 71.311 30
5230 HElayerCell_30.4043.2 -1.9399 -10.18 71.311 30
5231 HElayerCell_30.4044.2 -1.9399 -14.66 71.311 30
5232 HElayerCell_30.4045.2 1.9399 -9.06 71.311 30
5233 HElayerCell_30.4046.2 1.9399 -15.78 71.311 30
5234 HElayerCell_30.4047.2 -1.9399 -9.06 71.311 30
5235 HElayerCell_30.4048.2 -1.9399 -15.78 71.311 30
5236 HElayerCell_30.4049.2 1.9399 -7.94 71.311 30
5237 HElayerCell_30.4050.2 1.9399 -16.9 71.311 30
5238 HElayerCell_30.4051.2 -1.9399 -7.94 71.311 30
5239 HElayerCell_30.4052.2 -1.9399 -16.9 71.311 30
5240 HElayerCell_30.4053.2 1.9399 -6.82 71.311 30
5241 HElayerCell_30.4054.2 1.9399 -18.02 71.311 30
5242 HElayerCell_30.4055.2 -1.9399 -6.82 71.311 30
5243 HElayerCell_30.4056.2 -1.9399 -18.02 71.311 30
5244 HElayerCell_30.4057.2 2.90985 -11.86 71.311 30
5245 HElayerCell_30.4058.2 2.90985 -12.98 71.311 30
5246 HElayerCell_30.4059.2 -2.90985 -11.86 71.311 30
5247 HElayerCell_30.4060.2 -2.90985 -12.98 71.311 30
5248 HElayerCell_30.4061.2 2.90985 -10.74 71.311 30
5249 HElayerCell_30.4062.2 2.90985 -14.1 71.311 30
5250 HElayerCell_30.4063.2 -2.90985 -10.74 71.311 30
5251 HElayerCell_30.4064.2 -2.90985 -14.1 71.311 30
5252 HElayerCell_30.4065.2 2.90985 -9.62 71.311 30
5253 HElayerCell_30.4066.2 2.90985 -15.22 71.311 30
5254 HElayerCell_30.4067.2 -2.90985 -9.62 71.311 30
5255 HElayerCell_30.4068.2 -2.90985 -15.22 71.311 30
5256 HElayerCell_30.4069.2 2.90985 -8.5 71.311 30
5257 HElayerCell_30.4070.2 2.90985 -16.34 71.311 30
5258 HElayerCell_30.4071.2 -2.90985 -8.5 71.311 30
5259 HElayerCell_30.4072.2 -2.90985 -16.34 71.311 30
5260 HElayerCell_30.4073.2 2.90985 -7.38 71.311 30
